condition,seed,scenario,n_episodes,sim_steps,wall_s,reward,reward_std,ep_length,ep_length_std,vx_abs_err,vx_abs_err_std,vy_abs_err,vy_abs_err_std,mean_height,mean_height_std,below_thresh_frac,below_thresh_frac_std,energy_per_step,energy_per_step_std,torque_peak,torque_peak_std,torque_peak_std_acrossdofs,torque_peak_std_acrossdofs_std,energy_std_acrossdofs,energy_std_acrossdofs_std,mean_jerk,mean_jerk_std,fatigue_max_acrossdofs,fatigue_max_acrossdofs_std,fatigue_std_acrossdofs,fatigue_std_acrossdofs_std,early_terminated,early_terminated_std,survived,survived_std,error
no_activation,1,push_x_1p5,64,3578,50.8,266.5038202404976,49.34572124583311,3416.390625,505.22943451269333,0.06753314414527267,0.056604776852384256,0.06906490604160354,0.0191843678392465,0.30127275735139847,0.03934595652395149,0.19518293697001354,0.1684429695001497,0.750523584894836,0.02656406797539262,56.10659062862396,20.165884352825568,14.505410522222519,5.12411232191667,0.041630605701357126,0.0011917798220667268,421.6716957092285,55.116286377980565,1.4623738937079906,0.4057862675378097,0.3868906260468066,0.09342935173633504,1.0,0.0,0.0,0.0,
no_activation,2,payload_8kg,66,3578,53.7,156.93601606831407,50.03515297909367,3447.4242424242425,527.7544318396011,0.23261503762368,0.2249087060663309,0.09211555334993383,0.026637839821957835,0.2164519223680889,0.060838468948864216,0.4814718599346551,0.2821085670786765,1.0590543579874616,0.2339235664196236,56.8372596393932,5.785613029932873,10.541264794089578,1.4985757494278464,0.04611423311783283,0.011202461627011813,466.68740515275437,105.0954137328924,1.6561649351408987,0.1680956114547879,0.32448665978330554,0.04514878310197104,1.0,0.0,0.0,0.0,
no_activation,2,push_x_1p5,64,3578,50.0,263.5031028389931,61.48421288197282,3361.046875,630.6093407371952,0.0905246285838075,0.10512301914480134,0.053827959432965145,0.015239183901058764,0.30782860703766346,0.04965365037970851,0.22217435545826447,0.1986966892163752,0.4958419715985656,0.047485844617668735,43.226909309625626,7.57887307767757,10.144351713359356,2.269515227704014,0.02303261833731085,0.0025697386785712975,370.1322820186615,41.25682128173539,1.3179290536791086,0.24971514872075723,0.31918573193252087,0.07144762441911298,1.0,0.0,0.0,0.0,
no_activation,3,payload_8kg,64,3578,53.7,181.42688357830048,27.193786626099374,3578.0,0.0,0.11794726992957294,0.11315953615702748,0.09213949705008417,0.02756918227875846,0.2231631630565971,0.04177321969329583,0.46454024585545994,0.23176889119198305,1.221481115091592,0.17196367964284254,54.09477686882019,7.3596359095789605,11.126712918281555,1.8882548378880335,0.05396033590659499,0.00836545724197949,426.0979323387146,63.036365803615375,1.6102341432124376,0.14567848594611488,0.30465486529283226,0.03971882186843252,1.0,0.0,0.0,0.0,
no_activation,3,push_x_1p5,64,3578,50.2,296.40770196914673,8.252481945986203,3578.0,0.0,0.05470235683606006,0.017407792144545037,0.0427015367167769,0.011653844135854578,0.3063984839245677,0.04052310684647639,0.20598972835432505,0.17026126357492619,0.5252018887549639,0.01430311710354229,45.74094367027283,5.070792617970183,11.44765517115593,1.5441495750112348,0.026215843012323603,0.000666538679483002,350.90235471725464,13.558475005372754,1.425157679244876,0.19979779395334427,0.3530122064985335,0.046443884774027167,1.0,0.0,0.0,0.0,
no_activation,4,payload_8kg,66,3578,55.2,100.71724290558787,58.864861276204415,2915.3939393939395,1141.391443388125,0.367559075016867,0.2478400769524486,0.11362946270541711,0.04794900285639385,0.2265781511298635,0.07674929699614882,0.4476455547282416,0.33760135045643597,1.081292763126619,0.3637189425143387,53.03302897828998,5.590907340677467,11.165410952134566,1.5844120434905002,0.05817842113813668,0.02099846425822134,407.6274711146499,131.26221562030838,1.6460148096084595,0.13102142476407,0.34557914011406177,0.04108664391744784,1.0,0.0,0.0,0.0,
no_activation,4,push_x_1p5,64,3584,50.1,273.83987005916424,46.441605753979005,3449.640625,535.6309842972919,0.07773209665901959,0.0774330790787829,0.06027367661590688,0.026399078021621402,0.3130994050297886,0.03488520475152128,0.14383567823915655,0.13004628751873307,0.6786917895078659,0.21064229753080482,44.81900840997696,5.667872400456832,11.931554913520813,1.958385668868527,0.03913165663834661,0.014245438535282992,382.5694236755371,182.82783797150194,1.3222881415858865,0.21147134032657047,0.3479172424413264,0.05468000492556054,1.0,0.0,0.0,0.0,
no_activation,5,payload_8kg,64,3578,51.5,161.12019097805023,38.363533458490025,3578.0,0.0,0.16413465305231512,0.1500382137319452,0.075641774921678,0.0165520500057873,0.19310761336237192,0.04139814868902123,0.6253318894887343,0.22147664486933089,1.2222231272608042,0.16229320938873187,52.14181464910507,6.895930729175894,9.722515247762203,1.6268516449429617,0.06145324819954112,0.008824625237904452,553.4654622077942,110.50437551287882,1.6729501821100712,0.13047065125401894,0.32679201336577535,0.039302466328968624,1.0,0.0,0.0,0.0,
no_activation,5,push_x_1p5,64,3578,47.9,293.49751806259155,8.49155452044332,3578.0,0.0,0.05895859524025582,0.01864976261330086,0.05176644737366587,0.0112515276127274,0.31180809158831835,0.04324878229181225,0.19867943015378842,0.17174821913739532,0.5420163283124566,0.014728102932660414,42.27637591958046,5.4009491515938155,10.855250433087349,1.4812635187772347,0.03024706177529879,0.000648385447940344,343.3399820327759,15.212922497524193,1.2582155177369714,0.22112207335461218,0.3236112156882882,0.05811066542633175,1.0,0.0,0.0,0.0,
no_activation,6,payload_8kg,67,3578,56.1,103.26078967549908,54.14756311344414,3137.194029850746,960.6468975549752,0.3071890565664021,0.22820772799182204,0.14888149313628674,0.06574085909720917,0.22310122769715182,0.0583487715456693,0.5060725690824772,0.2801227661742796,1.5356953797945336,0.4444592149701969,71.83313922028043,8.357322120299116,17.073429890532992,2.553956064697563,0.08737838041704538,0.028208525044050355,498.30016042225395,132.53944497327242,2.0124291395073506,0.1875191499336634,0.4717902901457317,0.05634227656844183,1.0,0.0,0.0,0.0,
no_activation,6,push_x_1p5,64,3578,50.6,244.52259412407875,64.49900895330265,3309.328125,707.860807200845,0.07992252279655077,0.0845809463734462,0.09886495460523292,0.03301131408265327,0.30789935938082635,0.037667499519215934,0.1464594942117401,0.1435207110711951,0.8349503939971328,0.05640348338841193,48.815433382987976,8.150439679926595,12.169246092438698,1.964193914633497,0.04714970488566905,0.0018421884341847244,415.2256989479065,64.4530851379638,1.4515148848295212,0.2386136214366768,0.36152704851701856,0.04823357003829594,1.0,0.0,0.0,0.0,
no_activation,7,payload_8kg,65,3578,52.5,148.97840411204558,46.787948406100504,3457.6153846153848,543.0867130437049,0.2371666194154666,0.19065187043923792,0.08969219326972962,0.02276186939411888,0.21467417157613314,0.046256079637829364,0.5025261257703487,0.25833999784723877,1.0683285364737878,0.19751701855805903,53.24345955481896,60.5792195093671,11.499838124788724,19.17096187340784,0.04896436620217103,0.009823501667873838,433.92189049353965,81.43705173719798,1.6874630506222064,0.7389898220189843,0.3494674930205712,0.20520477838602377,1.0,0.0,0.0,0.0,
no_activation,7,push_x_1p5,64,3578,50.9,262.1196376681328,65.96780349016188,3317.453125,719.1479510821364,0.08186196628957987,0.06768774337520266,0.05325453574187122,0.019088619087270327,0.29654320725239813,0.04579339007643814,0.23009572902446962,0.19642651944187672,0.5555441156029701,0.03146316865799702,46.31891095638275,7.452538124906338,11.613459333777428,1.8994735543262409,0.028612120455363765,0.0008279695086136677,382.87680673599243,41.55825115934638,1.3476953832432628,0.2129785831282056,0.33741863793693483,0.052478620866476186,1.0,0.0,0.0,0.0,
no_activation,8,payload_8kg,64,3578,53.7,153.93821561336517,33.82585929646699,3552.140625,206.875,0.1997921180445701,0.13320425691571916,0.09572102350648493,0.014197717056340462,0.202002790174447,0.044189793253896395,0.5575300874188542,0.24025607626201764,1.1888462528586388,0.13854712834155036,53.086812019348145,17.597767025561794,9.905124597251415,4.757386205399257,0.047350690787425265,0.007021152462606533,456.5161669254303,69.06241092087998,1.5522067323327065,0.30478405089813065,0.2677816387731582,0.09365159366022029,1.0,0.0,0.0,0.0,
no_activation,8,push_x_1p5,64,3578,49.2,277.8856483101845,35.39922705201943,3522.578125,361.53121469166194,0.08144860918400809,0.04529116432452898,0.05583338491851464,0.01245830815104038,0.30757346749305725,0.04395735722414951,0.21851023905037437,0.17851274212387666,0.5498938336968422,0.03879617735094607,55.2577908039093,36.11636426231075,13.817787609994411,10.393630871402342,0.026758506195619702,0.001031150692433498,363.0161476135254,39.17479806382151,1.5644285948947072,0.6529213514652433,0.3858017756137997,0.18359976100818204,1.0,0.0,0.0,0.0,
no_growth,1,payload_8kg,64,3749,58.3,85.84617555141449,52.211088330968224,3351.078125,682.1143670035246,0.4238932447042316,0.2747354483626123,0.10227137786569074,0.0415922907202767,0.18011137280700495,0.06936301507924594,0.634501626213023,0.2791404839462787,1.0799219221808016,0.3761009786479348,25.288545161485672,1.8381549989470094,1.9471524339169264,0.5090981821224391,0.03400820566457696,0.012736409575809458,813.110239982605,357.1176834271556,0.9830602025613189,0.02658857619929616,0.10776726726908237,0.014541406652472203,1.0,0.0,0.0,0.0,
no_growth,1,push_x_1p5,64,3578,50.0,246.60478657484055,63.911910874241734,3233.125,727.8052787727798,0.08752504183212295,0.05313848130951011,0.060043889068765566,0.022562266483528257,0.31920855841599405,0.04335301698783633,0.16667129876441322,0.1643617775884214,0.7155227940529585,0.030905451610749615,26.044607877731323,2.5325989822093065,4.020497411489487,0.7468539149094183,0.029883559909649193,0.0009009508331618267,842.1763429641724,117.99934699673275,0.9086801493540406,0.07255672114064744,0.17390383046586066,0.019668874114941517,1.0,0.0,0.0,0.0,
no_growth,2,payload_8kg,64,3578,53.8,91.61392877995968,35.55099380300623,3460.875,530.4311663375581,0.3201498988782987,0.17460598588862802,0.10007399431196973,0.023636163429771182,0.2065019888104871,0.047159470735390494,0.5633830831502564,0.25240372731297284,1.33182007772848,0.28526661826193794,26.10110628604889,1.249215943534008,2.4298168644309044,0.337791880493594,0.05739503263612278,0.014105802689342492,814.2698574066162,192.28180103364605,1.0552027625963092,0.033776808712576004,0.1189044676721096,0.01773304223549992,1.0,0.0,0.0,0.0,
no_growth,2,push_x_1p5,64,3578,48.2,261.4573874473572,37.17404902444037,3475.40625,447.5582685749882,0.08226210437715054,0.02889881023916657,0.057376182347070426,0.016703930472690597,0.31665287050418556,0.04538388267160241,0.18087276553706033,0.16449052106957787,0.6581632401794195,0.019686411622006468,25.51734831929207,2.2177344325542627,4.216323088854551,0.7035350681819761,0.03313140940736048,0.000718533864002555,812.1632280349731,62.153082753747604,0.9053579894825816,0.07060939920824919,0.19185773958452046,0.023337283525576704,1.0,0.0,0.0,0.0,
no_growth,3,payload_8kg,69,3578,55.0,51.00527820509413,61.01049693450894,2862.3478260869565,1219.8120253702418,0.4964638726002928,0.23270182041517162,0.0957888972716055,0.02814887932287221,0.19449499173872714,0.0638864882983652,0.5997055346024749,0.3330915035659086,1.154445326414661,0.2593341051152219,25.721349301545516,1.452153091459989,2.510263558747112,0.4152033786846938,0.050004601424586945,0.013439893643410498,1074.9132097769475,597.400808925321,1.003657353097114,0.04016594126205654,0.12506607401630151,0.020148211774291377,1.0,0.0,0.0,0.0,
no_growth,3,push_x_1p5,64,3578,49.0,256.83656680583954,46.1853631937911,3405.90625,538.0618280030355,0.071520306810271,0.02951039967450468,0.060130989470053464,0.023428898376201077,0.31828897120431066,0.04620555898895517,0.18461062071037304,0.1660326723743603,0.6989868832752109,0.025266708419467713,26.37408784031868,2.84242191840603,4.545098766684532,0.7538948758791943,0.03426933730952442,0.0007242596474092991,938.7228422164917,69.09783738531954,0.8617712026461959,0.0738030571853338,0.17968942655716091,0.020269573941393705,1.0,0.0,0.0,0.0,
no_growth,4,payload_8kg,64,4547,69.2,87.440714687109,37.93802711341103,3211.953125,832.3472342735198,0.3414740259759128,0.15130214840390935,0.11181691617821343,0.03044304290107114,0.24600666237529367,0.05111583547807499,0.38094030522188405,0.276682024989507,1.5495157586410642,0.25987283406269857,25.852337777614594,0.7671501087394237,3.0962993279099464,0.4737684761090181,0.07246882433537394,0.015472638788435777,866.8285686969757,153.69414846086374,1.0451448615640402,0.03922872350061903,0.1497608165955171,0.019752547269879822,1.0,0.0,0.0,0.0,
no_growth,4,push_x_1p5,65,3578,50.1,243.29684084378755,58.243036976645406,3314.0153846153844,722.8684720504937,0.08307465452414292,0.04659961656068256,0.0622686775544515,0.024342979360825252,0.3356851304952915,0.05042517767138087,0.1228755392993872,0.15524264507305865,0.9007163992294899,0.01604728332626909,26.053901701707105,3.098764585316709,4.1887005365811865,0.7818131948442913,0.04445031376985403,0.0008668109834925727,1037.3933499849759,84.0250268124664,0.8652586652682378,0.06205687099002083,0.17247742941746344,0.018517003325091222,1.0,0.0,0.0,0.0,
no_growth,5,payload_8kg,64,4037,62.0,89.57272888720036,40.19751853731822,3378.28125,737.6757895149522,0.3903576438315213,0.1996579343998209,0.11061721190344542,0.03762630107027143,0.2136378635186702,0.051666441599912474,0.5465664105140604,0.27257799502906865,1.239943883381784,0.30837196044190707,25.96937468647957,1.4880547243630724,2.74009482935071,0.4581664926579675,0.05303371734044049,0.01529771697113812,862.1527156829834,719.704631474493,1.0282438416033983,0.03371639778812742,0.14313836686778814,0.020682280735847703,1.0,0.0,0.0,0.0,
no_growth,5,push_x_1p5,64,3578,48.6,247.92848080396652,60.0047755380436,3317.875,731.668141879411,0.07295896954019554,0.03180241163354641,0.06736616155831143,0.027226032494073238,0.32150823762640357,0.04748016341150033,0.16278954295921721,0.14338872219917473,0.7094684829935431,0.030031206517417395,25.152093172073364,2.59454690214963,4.251837614923716,0.7088822534569549,0.036576646962203085,0.000824395516022716,1029.0124588012695,85.54712157733054,0.8814747603610158,0.09060935447636385,0.18576847459189594,0.023201417473431955,1.0,0.0,0.0,0.0,
no_growth,6,payload_8kg,64,3578,55.9,101.97835094109178,56.2449084681932,3446.328125,573.6022363499247,0.3334282956784591,0.24039360124032721,0.1137044595379848,0.03595305526484351,0.21084332561622432,0.05550282704632306,0.4954100732029474,0.2929789545965532,1.1935449976008385,0.29241787978393824,25.93331941962242,2.157240202990655,2.386142425239086,0.5654286112176735,0.04139476653654128,0.010668842711468793,767.0519568920135,199.83736421851023,0.9965075775980949,0.036778180779421334,0.11882853507995605,0.0197757434708536,1.0,0.0,0.0,0.0,
no_growth,6,push_x_1p5,68,3578,51.0,214.40090044806985,88.17877409570622,2842.1176470588234,1029.0536375416323,0.09923529509893235,0.07131486996451498,0.07266798790763407,0.03826362361119502,0.32392923840705085,0.050299476166790355,0.16529734486111386,0.1721339897565556,0.6599985588999355,0.05259631247713528,26.204972715938794,2.75265056691095,4.043773970183204,0.9191623829657724,0.029891312314087853,0.000999122205926137,841.6686114142923,156.6882455582963,0.8909738379366258,0.07827536677320077,0.1739810984581709,0.02460817395196914,1.0,0.0,0.0,0.0,
no_growth,7,payload_8kg,65,3578,55.9,103.13905133467455,41.757273322272944,3376.4307692307693,629.3588495750747,0.29571379193892844,0.1544995526027663,0.1090477316138836,0.020585924717536952,0.2285619474374331,0.05069270847420875,0.45994204689676943,0.27421646359460217,1.3797164974304346,0.1970852521705173,25.806395926842324,1.1469643018857574,2.7797584992188673,0.4370284595840487,0.060641929865456544,0.013190404507802072,959.6720876840445,413.95564697072234,1.0135574029042171,0.03839915215595026,0.13441897046107512,0.017788186765451977,1.0,0.0,0.0,0.0,
no_growth,7,push_x_1p5,65,3578,50.5,249.57569014934393,69.72977845043047,3252.4,832.874349016705,0.0865923540523419,0.09084851078247246,0.07458373995927664,0.06375308104981245,0.3221830067726282,0.04482495739062995,0.13863765437585804,0.12778361650770018,0.6996853855940012,0.021161974421984676,25.837550500723033,2.821483503428546,4.655115362314078,0.7752937032540641,0.03699210790487436,0.001214436879617343,778.2722628079928,212.21230478880403,0.9221297319118793,0.08294330111079784,0.2016987491112489,0.02337770005979467,1.0,0.0,0.0,0.0,
no_growth,8,payload_8kg,79,3578,56.3,48.51374831116652,44.62635221212435,2270.253164556962,1250.3255213923235,0.4519290262008015,0.19305186600657137,0.12086734221658751,0.032866294673705644,0.20339454050305522,0.07650522612431333,0.5776464698624008,0.3627832820906439,1.2115252535743049,0.27180809436437875,23.96839875812772,1.2224520945443653,2.288382718834696,0.4491313979438626,0.04465861331459276,0.012806355458099163,1009.1054513665695,453.7252114700323,0.9628996260558502,0.030609003887524643,0.12680624925260303,0.021196041378029468,1.0,0.0,0.0,0.0,
no_growth,8,push_x_1p5,65,3578,49.9,241.1885360130897,58.10360196260956,3273.2615384615383,728.2648530265938,0.08691393813261619,0.03785772500979646,0.05931273102760315,0.02047538607667344,0.31017488883091854,0.04637263334711967,0.21057642182299438,0.19124487662341383,0.7653196004720835,0.02364562724047243,25.781688279371995,2.693010639036897,4.447329693574172,0.8031787059732136,0.04035205187705847,0.0011383759980111703,956.8092022235577,50.460962987249694,0.863250182225154,0.07118538086785589,0.17796471279401047,0.02141521375092029,1.0,0.0,0.0,0.0,
hard_terrain,1,payload_8kg,69,3578,52.2,47.47666181947874,40.52526001088594,2948.550724637681,1230.5026296818223,0.8152837876392447,0.19067229673139027,0.04923499217661827,0.04872062320960879,0.13789620751386805,0.7963415440000194,0.5904941760556961,0.4489303572450901,0.5387813580640848,0.47598372273541567,24.378745092861895,2.0204443043691067,2.4946916621664297,0.6670880807629295,0.018895863776392154,0.016433817595032995,811.8307532158451,1099.8363597224397,0.9742850203444993,0.05478376289346979,0.1251581400848817,0.031739933102505835,1.0,0.0,0.0,0.0,
hard_terrain,1,push_x_1p5,64,2892,42.5,44.4846995677799,33.86472780879607,1210.296875,692.2865192620641,0.3971883896738291,0.24448180021491217,0.11335394612979144,0.037157086735773406,-0.21871387382270768,0.6361472810356001,0.6113637080707122,0.41836998844436923,0.9623385951854289,0.20486417761607817,26.426801651716232,3.813860679401048,3.088136173784733,1.1081469012201666,0.031079788444912992,0.008755071795714123,2457.996329307556,585.3063211243287,0.8748209094628692,0.06056003081336555,0.12887267977930605,0.021202234382283493,1.0,0.0,0.0,0.0,
hard_terrain,2,payload_8kg,64,3578,52.9,87.79688361380249,26.41961917948666,3451.515625,552.8415770144226,0.9708797037601471,0.07274427374901478,0.02661483603878878,0.02667227020131302,0.1566789927892387,0.8043013116089132,0.44293083864795335,0.4968863497541712,0.16082757263211533,0.19070851741010542,21.08914339542389,2.264001337380652,3.495232827961445,0.7733467448142868,0.006851825492049102,0.007087996407495632,273.5119707584381,840.1123194133943,0.8808081764727831,0.07774666901720145,0.17729721625801176,0.03647133352762242,1.0,0.0,0.0,0.0,
hard_terrain,2,push_x_1p5,64,2193,31.7,25.426854697754607,22.165843883795166,762.140625,468.75386532797853,0.32726879697293043,0.19673853818781137,0.16021144180558622,0.053682287075626944,0.47007177011619206,0.7947433199288865,0.30235401645768434,0.4320718219441386,0.9765972988680005,0.17646604609540678,28.790096163749695,4.903788506983113,4.212067075073719,1.2783835125915126,0.040264960334752686,0.008922283666530703,2834.41229057312,661.7272961831012,0.8700423762202263,0.0912226853128076,0.16209095844533294,0.030327005164287938,1.0,0.0,0.0,0.0,
hard_terrain,3,payload_8kg,67,3578,52.8,64.52509921077473,36.96526952336409,3163.597014925373,963.8494327859844,0.8525137483184018,0.1547891143509237,0.04212605639068938,0.040057538175225324,0.15258164356337556,0.7940957525515325,0.5427839934492289,0.46348302790062457,0.4145738176945875,0.37609656516532647,23.7456251969978,1.904783021860133,2.9998899716049876,0.7561637217840651,0.016842467580060128,0.013968658540079894,789.5812147339778,1203.7589431816934,0.9622061323763719,0.04858062602287973,0.16594123695768528,0.026779491364414522,1.0,0.0,0.0,0.0,
hard_terrain,3,push_x_1p5,65,3578,50.9,113.63561932375798,60.542646113164224,2649.230769230769,1170.856734527526,0.5352504264849883,0.31027514391748606,0.08178033820138528,0.03856416577829034,-0.10429246270885835,0.5992523653758527,0.515641169468514,0.4138698486245527,0.6203486169760044,0.3124919495686789,26.049882947481596,3.3543732506097723,3.729173695124113,0.842997042805616,0.0272073088428722,0.015112077526355249,2098.3695364145133,1140.353030991615,0.835838534281804,0.06988031165314736,0.14820942821410987,0.02823070655612715,1.0,0.0,0.0,0.0,
hard_terrain,4,payload_8kg,68,3578,54.1,52.88328816610224,30.109035775341415,3101.3676470588234,1055.6126169891209,0.7646176872007987,0.20475939413845312,0.04994739563313916,0.04172613213491987,0.08406430959482403,0.7523684681109786,0.5949556136859909,0.44360172991296515,0.7004794218741796,0.5272522238002396,26.619044079500085,3.1857071573888947,2.456071588922949,0.8001718406728673,0.022796630653936195,0.01820004113807879,651.5522330789005,668.4730546787879,1.0236771834247254,0.047638853731294985,0.11265265152734869,0.0170791522360099,1.0,0.0,0.0,0.0,
hard_terrain,4,push_x_1p5,64,2346,35.3,31.267252382822335,25.356634882380018,935.109375,612.9199465371438,0.44808891031425446,0.2709538384848378,0.12851970025803894,0.04402225670244269,-0.14765056893520523,0.7865682511597704,0.6340978825392085,0.4525452057189604,0.9730045706965029,0.3489739788393532,26.417122572660446,3.2840674953091984,3.307625772431493,0.8548013656988683,0.03145138060062891,0.01267886113415432,2628.3622102737427,1129.976916588784,0.8630614876747131,0.052581741457691976,0.14384939440060407,0.01815973606404859,1.0,0.0,0.0,0.0,
hard_terrain,5,payload_8kg,64,3578,51.4,79.40033722668886,22.794208976983153,3528.78125,393.75,0.9065147982910275,0.09764204237933939,0.027578288525546668,0.022637478881182494,0.08077505600522272,0.7434322770930234,0.5500279484258499,0.4762884078192394,0.2846789001778234,0.23258668661703397,23.90635046362877,2.089312942071393,2.3296024426817894,0.6115023857148701,0.009047545401699608,0.007686110776516227,273.57148537039757,318.4662400344623,0.9844376258552074,0.05936008888045331,0.12883859022986144,0.032371900663966086,1.0,0.0,0.0,0.0,
hard_terrain,5,push_x_1p5,78,3578,52.2,91.58978597170267,57.9661052934702,2226.74358974359,1187.9226814217736,0.5029788378817148,0.3026854014731659,0.09678824850095388,0.05217945023983144,-0.09439036123550092,0.5813474157740646,0.5057658340784912,0.43267570746438383,0.7391416757152631,0.34937375267643533,26.616647500258225,3.345228658791051,3.22146946650285,0.9483167720279515,0.028843595335880916,0.01374207292108362,1842.3254918807593,880.5688091747998,0.8510403915857657,0.052163332277682876,0.1325075802130577,0.020771196853114477,1.0,0.0,0.0,0.0,
hard_terrain,6,payload_8kg,66,3578,51.5,76.73730450326747,28.309504296674714,3434.318181818182,581.240587261179,0.8682986590446848,0.16546750060170046,0.032375310103154996,0.029769647018759497,0.06013879465701228,0.7087610777217561,0.5574765118883189,0.4578517127745002,0.3898905136368491,0.385693124812999,24.297432061397668,2.6112089385339847,2.4938142082907935,0.5569126369892459,0.014052964537051705,0.014892143746474103,432.0205503232551,612.1988621619787,0.9714441615523715,0.05591674897281473,0.12828533949725557,0.024709263084662193,1.0,0.0,0.0,0.0,
hard_terrain,6,push_x_1p5,68,3578,53.1,106.10738629453323,56.60579480591964,2492.779411764706,1081.7323840093602,0.5829936917871237,0.29099848411365353,0.06732197451021742,0.03704929962632333,0.0350358429200509,0.6014419271255494,0.4002789589439464,0.42534993370818824,0.6265198417446193,0.35090918851721137,25.89222189959358,3.2522733803999815,3.2533470427288727,0.7473344387369815,0.0279100979472894,0.017481520852513647,1578.9942990471336,1032.7425447120077,0.8414233265554204,0.06292212557456921,0.13013138172819333,0.0229071013686549,1.0,0.0,0.0,0.0,
hard_terrain,7,payload_8kg,71,3578,54.0,56.116886453309526,41.3734976201864,2583.5774647887324,1282.7615596491348,0.6995561513262736,0.26622083157318405,0.06689777317732362,0.051510309117784224,0.11461920726677062,0.7540677759505904,0.5334192747971647,0.44046572883357,0.8010828918974164,0.6217134165305288,25.85386090883067,2.5636645788447767,2.8934507017404263,0.6966478283682703,0.029073154686582864,0.022305086737753443,754.4217080666986,602.5425377832244,0.9770442448871236,0.06946505075565704,0.1312317677157026,0.03021072228279076,1.0,0.0,0.0,0.0,
hard_terrain,7,push_x_1p5,64,2918,40.9,50.28562493994832,36.61104095702942,1350.109375,787.7059945683848,0.40063457540236413,0.29487970872341024,0.08936861011898145,0.032977890214928314,0.1535135569574777,0.7695708796863755,0.4253406264833757,0.42816092366307434,0.8955392520874739,0.3237797624849871,26.51156997680664,4.385656488843331,3.2976208105683327,1.1123611474498056,0.03715677223226521,0.013363256581461156,3070.304181098938,1350.7923279168301,0.8545785043388605,0.06594438476505798,0.14653548516798764,0.028326404732586734,1.0,0.0,0.0,0.0,
hard_terrain,8,payload_8kg,76,3578,55.9,40.25857250196369,34.13754950302078,2564.684210526316,1335.4457254467645,0.6799716204404831,0.22664610390993448,0.08810283384579969,0.06507314014849701,0.23120432374018587,0.7928768318599402,0.48217973021153165,0.4465767313590408,0.910771556100563,0.5968260413113567,26.671657035225316,2.9708412723761666,3.060433511671267,0.81090705373224,0.03393673648028389,0.021868443326736205,1496.7122240568463,1244.1638529706272,1.0348098544698012,0.06642013527755003,0.1326378860363835,0.023680113497172344,1.0,0.0,0.0,0.0,
hard_terrain,8,push_x_1p5,64,1984,29.2,28.723594702780247,19.35845196062958,906.3125,449.3681587111976,0.40475888433866203,0.2421843532655046,0.15152199333533645,0.03647385111601805,0.08470942679559812,0.7595524603716292,0.46603093848534627,0.4596130647845405,0.9890334848314524,0.17592724871073492,29.687366664409637,5.8198649875040385,4.184145579114556,1.6402529933021757,0.03987929550930858,0.01107774494442318,2761.643072128296,695.4228254885307,0.9266347344964743,0.10765714386019984,0.15604656341020018,0.03659248557048819,1.0,0.0,0.0,0.0,
